0172100438	Ele2	5
0172100438	KEU	4
0172100438	KM	5
0172100438	Mat3E	5
0172100438	MK	2
0172100438	MT	4
0172100438	OE	4
0172100438	OEMiI	3
0172100438	OI	2
0172100438	OR	4
0172100438	PiPI	5
0172100438	PiREE	4
0172100438	PParJ	3
0172100438	Pr_RZ	5
0172100438	SemE	2
0172100438	TP	5
0172903392	AC	2
0172903392	EiPO	5
0172903392	ET	5
0172903392	Fiz2	5
0172903392	ILiJ	4
0172903392	LM	2
0172903392	Mat1	3
0172903392	Mat3E	5
0172903392	Mat3R	2
0172903392	MiAPE	3
0172903392	MuI	5
0172903392	OR	5
0172903392	PParJ	2
0172903392	PPJ	2
0172903392	Pr_EiRi	3
0172903392	Pr_PI	3
0172903392	SemE	2
0172903392	UK	5
0172903392	UuTRZ	4
0172903392	VU	3
0175904957	AR1	2
0175904957	AU	4
0175904957	DL	4
0175904957	EiEP	4
0175904957	EiPO	2
0175904957	Ele1	2
0175904957	IE	3
0175904957	KM	4
0175904957	Mat3E	5
0175904957	MT	4
0175904957	OPP	5
0175904957	OR	2
0175904957	PParJ	4
0175904957	PPJ	2
0175904957	Pr_Ele	5
0175904957	PrEM	3
0175904957	TI	3
0175904957	UI	5
0182930751	AR1	5
0182930751	AR2	5
0182930751	BP	2
0182930751	EA	3
0182930751	Ele1	3
0182930751	Ele2	5
0182930751	ET	2
0182930751	ILiJ	2
0182930751	MMPWM	3
0182930751	MP	4
0182930751	OE	5
0182930751	OPP	2
0182930751	Pr_PI	4
0182930751	PrEM	2
0182930751	TI	2
0182930751	TP	5
0185824111	AC	4
0185824111	AR1	5
0185824111	ASP	3
0185824111	AT	5
0185824111	EP	2
0185824111	ES	5
0185824111	ESA	5
0185824111	ET	5
0185824111	KM	2
0185824111	Mat2	5
0185824111	OiOR	4
0185824111	PParJ	2
0185824111	PPJ	3
0185824111	Pr_TiI	2
0185824111	RPPP	3
0185824111	TI	2
0185824111	TSiM	5
0187090707	AT	3
0187090707	BP	2
0187090707	DL	2
0187090707	EA	4
0187090707	EK	3
0187090707	Ele1	3
0187090707	Ele2	5
0187090707	Fiz1	3
0187090707	KEU	4
0187090707	Mat3E	5
0187090707	MM	3
0187090707	OEMiI	2
0187090707	PiREE	4
0187090707	Pr_RI	5
0187090707	TI	2
0187090707	TSiM	3
0187090707	UK	4
0192096031	AC	3
0192096031	AR1	2
0192096031	BP	4
0192096031	DL	4
0192096031	Ele1	4
0192096031	ESA	4
0192096031	Fiz1	3
0192096031	Fiz2	4
0192096031	Mat3E	5
0192096031	MMPWM	3
0192096031	MuI	4
0192096031	PiPI	4
0192096031	PParJ	2
0192096031	PPJ	3
0192096031	Pr_RK	2
0192096031	RUS	5
0192096031	TP	5
0197737360	ASP	3
0197737360	AT	2
0197737360	DV	4
0197737360	EiPO	5
0197737360	ElAk	5
0197737360	Ele1	5
0197737360	Fiz1	2
0197737360	IRG	4
0197737360	MK	5
0197737360	MM	2
0197737360	MMPWM	4
0197737360	OE	5
0197737360	PPJ	3
0197737360	Pr_EE	5
0197737360	Pr_PI	3
0197737360	RPPP	4
0197737360	SiS	3
0197737360	TSiM	4
0197737360	URS	5
0197737360	VIS	5
0197737360	VU	2
0202984619	AU	2
0202984619	DL	4
0202984619	EA	4
0202984619	EP	3
0202984619	ES	3
0202984619	IE	2
0202984619	KEU	2
0202984619	Mat3E	3
0202984619	MK	5
0202984619	MM	5
0202984619	OEMiI	2
0202984619	PParJ	3
0202984619	Pr_RI	5
0202984619	Pr_TiI	2
0202984619	RPPP	5
0202984619	SemR	2
0202984619	SiS	2
0202984619	TI	3
0202984619	VK	4
0205565395	AR2	2
0205565395	ASP	3
0205565395	AU	2
0205565395	EP	2
0205565395	ESA	5
0205565395	IE	3
0205565395	IRiT	3
0205565395	JPM	5
0205565395	MMPWM	2
0205565395	OEMiI	3
0205565395	OiOR	5
0205565395	Pr_EE	3
0205565395	SiS	2
0205565395	TP	5
0205565395	UI	5
0205565395	VIS	2
0205565395	VU	2
0207016909	AR1	3
0207016909	DL	2
0207016909	Ele2	4
0207016909	Fiz2	2
0207016909	ILiJ	3
0207016909	IRiT	2
0207016909	JPM	5
0207016909	KM	4
0207016909	LM	3
0207016909	MT	2
0207016909	OR	4
0207016909	PiREE	5
0207016909	TSiM	5
0207016909	UK	2
0207016909	VU	5
0208846285	AC	5
0208846285	EiPO	4
0208846285	Ele2	3
0208846285	ESA	3
0208846285	ET	2
0208846285	EuR	4
0208846285	JPM	3
0208846285	KM	4
0208846285	OEMiI	5
0208846285	OI	3
0208846285	PParJ	4
0208846285	Pr_EiRi	5
0208846285	Pr_Ele	5
0208846285	Pr_RI	2
0208846285	Pr_TiI	3
0208846285	RPPP	4
0208846285	TI	2
0208846285	UuTRZ	5
0210835313	AR1	5
0210835313	AU	2
0210835313	BP	4
0210835313	ES	2
0210835313	ILiJ	3
0210835313	IRG	4
0210835313	IRiT	3
0210835313	MuI	2
0210835313	OE	3
0210835313	OiOR	4
0210835313	Pr_AUT	5
0210835313	Pr_EiRi	3
0210835313	Pr_PI	3
0210835313	Pr_RI	2
0210835313	RUS	3
0210835313	UK	4
0219052468	ElAk	3
0219052468	Ele1	4
0219052468	Ele2	5
0219052468	EP	4
0219052468	ET	3
0219052468	EuR	2
0219052468	IRiT	2
0219052468	Mat2	3
0219052468	MiAPE	2
0219052468	MT	4
0219052468	OiOR	5
0219052468	OS	5
0219052468	PiPI	3
0219052468	Pr_AUT	5
0219052468	Pr_RK	2
0219052468	RPPP	3
0219052468	RUS	5
0219052468	UuTRZ	5
0220361404	AC	2
0220361404	AR1	2
0220361404	AR2	3
0220361404	AT	3
0220361404	BP	5
0220361404	EuR	3
0220361404	ILiJ	3
0220361404	LM	5
0220361404	MMPWM	5
0220361404	MuI	2
0220361404	OEMiI	5
0220361404	PrEM	3
0220361404	SemE	2
0220361404	TP	4
0220361404	TSiM	4
0223088089	EiPO	4
0223088089	ES	2
0223088089	ESA	3
0223088089	Fiz1	3
0223088089	KM	3
0223088089	Mat2	5
0223088089	MiAPE	2
0223088089	MT	3
0223088089	OE	2
0223088089	OS	2
0223088089	Pr_Ele	3
0223088089	Pr_RK	5
0223088089	Pr_RZ	5
0223088089	Pr_TiI	4
0223088089	RUS	5
0223088089	SemR	5
0223088089	SiS	3
0223088089	UK	2
0231480514	AU	4
0231480514	DL	5
0231480514	EiEP	2
0231480514	Ele1	3
0231480514	EP	5
0231480514	JPM	4
0231480514	Mat3R	4
0231480514	MiAPE	4
0231480514	OiOR	4
0231480514	OS	2
0231480514	PParJ	3
0231480514	Pr_PI	5
0231480514	Pr_RK	5
0231480514	Pr_RZ	2
0231480514	Pr_TiI	3
0231480514	PrEM	3
0231480514	RPPP	3
0231480514	SiS	2
0233776522	ASP	5
0233776522	AT	4
0233776522	AU	2
0233776522	EA	5
0233776522	EiEP	3
0233776522	EiPO	2
0233776522	EP	5
0233776522	ESA	2
0233776522	IRG	4
0233776522	MK	4
0233776522	Pr_EiRi	5
0233776522	Pr_PI	3
0233776522	Pr_RZ	5
0233776522	Pr_TiI	2
0233776522	TI	4
0233776522	UuTRZ	3
0233776522	VIS	3
0233776522	VK	4
0236428868	AC	4
0236428868	AR2	4
0236428868	BP	2
0236428868	DL	4
0236428868	ElAk	4
0236428868	Fiz2	5
0236428868	MMPWM	5
0236428868	MT	2
0236428868	OEMiI	5
0236428868	PiREE	2
0236428868	Pr_RK	3
0236428868	RPPP	3
0236428868	SemE	3
0236428868	SemR	4
0236428868	UI	3
0236428868	UK	5
0236428868	URS	4
0237311993	AC	3
0237311993	BP	2
0237311993	EA	2
0237311993	EiEP	5
0237311993	ElAk	5
0237311993	ESA	2
0237311993	ILiJ	4
0237311993	IRiT	3
0237311993	KM	4
0237311993	Mat2	4
0237311993	MM	3
0237311993	OI	3
0237311993	Pr_AUT	2
0237311993	Pr_RI	2
0237311993	Pr_TiI	4
0237311993	PrEM	3
0237311993	SiS	3
0237311993	TI	3
0237311993	VIS	4
0237311993	VK	3
0239664987	BP	4
0239664987	ElAk	3
0239664987	ES	3
0239664987	ET	4
0239664987	EuR	4
0239664987	IRG	2
0239664987	KEU	5
0239664987	KM	3
0239664987	Mat1	5
0239664987	Mat3R	5
0239664987	OE	5
0239664987	OEMiI	2
0239664987	OI	2
0239664987	OR	3
0239664987	Pr_EiRi	4
0239664987	PrEM	3
0239664987	TI	4
0239664987	UK	2
0247020540	DV	5
0247020540	EiEP	5
0247020540	Fiz1	5
0247020540	MT	4
0247020540	PiPI	5
0247020540	PParJ	5
0247020540	Pr_RI	2
0247020540	Pr_RK	4
0247020540	RPPP	5
0247020540	RUS	2
0247020540	SemE	3
0247020540	SiS	2
0247020540	TSiM	4
0248030366	AU	3
0248030366	EiPO	5
0248030366	EK	5
0248030366	Ele1	2
0248030366	Ele2	2
0248030366	EP	2
0248030366	LM	3
0248030366	MM	4
0248030366	MP	2
0248030366	MT	3
0248030366	MuI	5
0248030366	OiOR	4
0248030366	PiPI	5
0248030366	PParJ	5
0248030366	Pr_EiRi	2
0248030366	Pr_RZ	3
0248030366	URS	3
0249905334	AR2	2
0249905334	EiPO	5
0249905334	ElAk	5
0249905334	Ele2	5
0249905334	ESA	5
0249905334	Fiz1	4
0249905334	IE	2
0249905334	Mat1	3
0249905334	MP	5
0249905334	OPP	5
0249905334	OS	3
0249905334	Pr_EiRi	3
0249905334	Pr_PI	4
0249905334	Pr_RZ	3
0249905334	SiS	2
0249905334	TP	5
0249905334	TSiM	2
0258130667	AR1	3
0258130667	AR2	5
0258130667	BP	4
0258130667	DL	4
0258130667	Ele1	5
0258130667	ET	5
0258130667	Fiz1	3
0258130667	IRG	4
0258130667	OI	4
0258130667	OS	4
0258130667	PiPI	2
0258130667	Pr_RZ	4
0258130667	Pr_TiI	3
0258130667	PrEM	2
0258130667	TI	3
0258130667	TSiM	3
0258130667	URS	2
0258130667	VIS	3
0262043505	ASP	2
0262043505	EA	5
0262043505	EiEP	2
0262043505	Ele2	2
0262043505	ES	4
0262043505	IRiT	4
0262043505	KM	5
0262043505	LM	5
0262043505	Mat2	4
0262043505	PPJ	2
0262043505	Pr_Ele	5
0262043505	SiS	2
0262043505	UK	3
0262043505	URS	4
0265812359	DL	4
0265812359	EK	3
0265812359	ElAk	5
0265812359	ESA	2
0265812359	Fiz1	5
0265812359	IRG	3
0265812359	JPM	3
0265812359	Mat2	3
0265812359	Mat3E	3
0265812359	MM	4
0265812359	OI	2
0265812359	OiOR	5
0265812359	PParJ	2
0265812359	PPJ	4
0265812359	Pr_AUT	2
0265812359	Pr_Ele	2
0265812359	Pr_RK	5
0265812359	Pr_TiI	4
0265812359	TP	4
0265812359	VU	4
0265882093	AR1	3
0265882093	DV	4
0265882093	ESA	3
0265882093	EuR	5
0265882093	ILiJ	4
0265882093	MiAPE	4
0265882093	OEMiI	2
0265882093	OS	2
0265882093	PPJ	2
0265882093	Pr_PI	5
0265882093	Pr_RZ	3
0265882093	RUS	3
0265882093	SemE	3
0265882093	SiS	2
0265882093	VU	3
0266004151	AR1	5
0266004151	AT	2
0266004151	EiEP	4
0266004151	Ele1	5
0266004151	EP	5
0266004151	ET	5
0266004151	Fiz2	5
0266004151	IE	3
0266004151	LM	3
0266004151	MiAPE	4
0266004151	OPP	3
0266004151	PiREE	5
0266004151	Pr_RK	2
0266004151	PrEM	5
0266004151	RUS	3
0266004151	TSiM	4
0271219763	EuR	3
0271219763	Fiz2	3
0271219763	KM	2
0271219763	MK	5
0271219763	MuI	4
0271219763	OEMiI	3
0271219763	OPP	2
0271219763	Pr_EE	3
0271219763	Pr_Ele	4
0271219763	Pr_RK	5
0271219763	RUS	4
0271219763	UI	5
0271219763	UK	3
0271219763	URS	4
0271219763	UuTRZ	4
0271219763	VK	4
0274173020	AU	3
0274173020	EK	5
0274173020	ElAk	5
0274173020	Ele1	3
0274173020	EP	3
0274173020	KM	3
0274173020	LM	2
0274173020	Mat2	5
0274173020	MK	5
0274173020	MP	4
0274173020	OEMiI	5
0274173020	OS	3
0274173020	Pr_RI	2
0274173020	Pr_TiI	4
0274173020	TSiM	3
0274173020	UuTRZ	3
0274173020	VK	5
0274173020	VU	4
0291726906	Ele1	5
0291726906	ES	5
0291726906	IRiT	4
0291726906	KEU	3
0291726906	KM	3
0291726906	Mat3R	4
0291726906	MiAPE	2
0291726906	MK	4
0291726906	MMPWM	5
0291726906	MuI	3
0291726906	Pr_AUT	3
0291726906	Pr_EE	3
0291726906	Pr_Ele	3
0291726906	RPPP	2
0291726906	TP	3
0291726906	TSiM	4
